docklands			n. 达克兰（墨尔本的一个区）		bnc:12795	0:dockland/1:s
wend	wend		vi. 行, 走\nvt. 往		bnc:21429	i:wending/p:wended/3:wends/d:wended
miriam	'miriәm		n. 米里亚姆（女子名）；[圣经]米里亚姆（希伯来女先知, 摩西和亚伦的姐姐）；苦难之洋		bnc:12797	
changeover	'tʃeindʒәuvә		n. 转换, 逆转		bnc:19037	s:changeovers
dunbar	'dʌnbɑ:		n. 邓巴（姓氏）		bnc:12801	
istanbul	.istæn'bu:l		n. 伊斯坦布尔		bnc:12802	
peppercorn	'pepәkɔ:n		n. 空有其名的租金, 微不足道的答礼, 空有其名的答礼		bnc:25215	s:peppercorns
seville			n. 塞维利亚 （西班牙地名）		bnc:12803	
tabletop	'teibltɒp		n. 桌面		bnc:36916	s:tabletops
aaron	'eәrәn		n. 亚伦（男子名）；[圣经]亚伦（摩西之兄, 犹太教的第一祭司长）		bnc:12804	
jules	dʒu:lz		n. 朱尔斯（男子名）		bnc:12806	
hartley	'hɑ:tli		[计] 哈特利		bnc:12809	
atlanta	әt'læntә		n. 亚特兰大（美国城市）		bnc:12813	
scratchy	'skrætʃi		a. 潦草的, 刺痛的, 发痒的, 凑合的, 发擦刮声的, 乖戾的		bnc:24233	
norris	'nɔris		n. 诺里斯（男子名）		bnc:12815	
connolly			n. 康诺利；康纳利（爱尔兰姓氏）\nn. (Connolly)人名；(英)康诺利		bnc:12817	
randall	'rændl		n. 兰德尔（男子名, 等于Randal）		bnc:12821	
grizzly	'grizli		a. 略为灰色的, 呈灰色的\nn. 灰熊		bnc:33645	s:grizzlies/t:grizzliest/r:grizzlier
porsche			n. 保时捷（德国知名汽车厂商或其出产的轿车品牌名）		bnc:12822	
phillip	'filip		n. 菲利普（人名）；爱马的人		bnc:12823	
hutchinson			n. 哈钦森（英国植物学家）		bnc:12824	
albans			n. (Albans)人名；(法)阿尔邦；(英)奥尔本斯		bnc:12825	
macaroni	.mækә'rәuni		n. 通心面, 纨绔子弟		bnc:34758	s:macaronis
newark			n. 纽瓦克市（美国新泽西州港市）		bnc:12829	
signalling	'si^nәliŋ		[计] 信号传输法		bnc:12830	0:signal/1:i/i:signalling
carroll	'kærəl		n. 卡罗尔（罗马人的姓）		bnc:12833	
salford	'sɔ:lfәd,'sɔl-		索尔福德[英国英格兰西北部港市]		bnc:12836	
scoot	sku:t		vi. 快跑, 奔跑		bnc:33011	p:scooted/i:scooting/3:scoots/d:scooted
jacqueline	'dʒækli:n		n. 杰奎琳（女子名）		bnc:12838	
ritualistic	.ritʃuә'listik		a. 仪式的, 遵守仪式的		bnc:21674	
waugh	wɔ:		沃(姓氏)		bnc:12842	
quotient	'kwәuʃәnt		n. 商, 份额\n[计] 商		bnc:25046	s:quotients
commissioned			a. 受委任的, 现役的, 受任命的\n[法] 经授权的, 委任的, 受任命的		bnc:22007	0:commission/1:dp/d:commissioned/p:commissioned
cayenne	kei'en		n. 辣椒		bnc:45622	
anton	'æntәn		n. 安东（男子名）		bnc:12847	
copying	'kɔpiiŋ		n. 誊写, 复写\n[计] 仿形的		bnc:19721	0:copy/1:i/i:copying/s:copyings
beryl	'beril		n. 绿玉, 绿宝石\n[化] 绿柱石		bnc:12848	
evolved			n. 进化了的		bnc:24367	0:evolve/1:dp/d:evolved/p:evolved
haulage	'hɒ:lidʒ		n. 拖曳, 运费, 牵引量\n[经] 公路运输, 拖运费		bnc:12850	
ado	ә'du:		n. 纷扰, 忙乱, 麻烦		bnc:19993	
troy	trɔi		n. 金衡, 金衡制, 特洛伊城\na. 用金衡制表示的		bnc:12852	
rowland	'rәulәnd		n. 罗兰（男子名）		bnc:12854	
undistinguished	.ʌndis'tiŋgwiʃt		a. 未经区分的, 未被注意到的, 普通的, 平凡的		bnc:19468	
drugged	drʌgd		vt. （在食物或饮料中）投放麻醉药, 下麻醉药（drug的过去式与过去分词形式）		bnc:23044	0:drug/1:dp/d:drugged/p:drugged
predation	pri'deiʃәn		掠夺行为		bnc:27521	s:predations
justin	'dʒʌstin		n. 贾斯廷（男子名）		bnc:12859	
dobson	'dɔbsәn		n. [昆]水虿(鱼蛉等的幼虫,常用作钓饵)		bnc:12860	
micron	'maikrɒn		n. 微米\n[计] 微米		bnc:26113	s:microns
livingstone	'liviŋstәn		利文斯敦[赞比亚西南部城市]		bnc:12862	
producing	prә'dju:siŋ		a. 生产的		bnc:21245	0:produce/1:i/i:producing
stuttgart	'stut^ɑ:t		n. 斯图加特（德国城市）		bnc:12866	
bernie	'bә:ni		n. 伯尼（男子名）；[俚]可卡因（等于cocaine）		bnc:12867	
uganda	ju(:)'^ændә, u:'^ændә		n. 乌干达		bnc:12868	
walters			n. 沃尔特斯（姓）		bnc:12872	
yvonne	i'vɔn,i:-		n. 伊冯(f.)		bnc:12874	
wc			厕所		bnc:12876	s:wcs
standardised	'stændədaiz		vt. 使…符合标准；使…标准化；使…统一		bnc:12881	d:standardised/0:standardised/1:dp/p:standardised
cornmeal	'kɒ:nmi:l		n. 玉蜀黍粉, 玉米片, 麦片		frq:12884	
dickinson			n. 迪金森（美国女诗人）；迪金森（姓氏）		bnc:12885	
fielding	'fi:ldiŋ		n. 守备		bnc:12887	0:field/1:i
barnard	'bɑ:nәd		n. 巴纳德（男子名）		bnc:12888	
wellness	'welnis		n. 健康		frq:12890	
midlife	'midlaif		n. 中年		bnc:31588	
chesterfield	'tʃestәfi:ld		n. 天鹅绒领子暗钮长大衣, 坐卧两用长沙发		bnc:12895	s:chesterfields
bulbous	'bʌlbәs		a. 球茎的, 球茎状的, 由球茎生长的\n[医] 球状的, 球的		bnc:23609	
coloring	'kʌlәriŋ		n. 着色, 色彩, 色调, 面色, 气色, 外貌, 伪装, 色素, 颜料, 染料, 着色剂, 特质\n[建] 着色, 染色		frq:12898	0:colore/1:i
klein			n. 克莱因（男子名）		bnc:12898	
torquay	'tɔ:'ki:		n. 托基（英格兰西南部原德文郡南部城市, 1968年与托贝合并）		bnc:12902	
larkin	'lɑ:kin		拉金(男子名)		bnc:12906	
houghton			n. 霍顿（城市名, 位于密歇根北部）		bnc:12907	
chandler	'tʃɑ:ndlә		n. 蜡烛制造者		bnc:12908	s:chandlers
throughput	'θru:put		n. 生产量, 通过量\n[化] 通过量; 产量		bnc:21800	s:throughputs
bradshaw	'brædʃɔ:		n. (尤指全英的)火车时刻表		bnc:12911	
proportionally	prə'pɔ:ʃənlɪ		按比例地, 相配合地, 适当地		bnc:21012	
blending	'blendiŋ		n. 混合, 混合物, 混成\n[化] 掺合; 倒圆		bnc:23644	0:blend/1:i/i:blending
milne	miln		米尔恩(姓氏)		bnc:12912	
helena	'helinә, he'li:nә		n. 海伦娜（女子名）		bnc:12913	
grandad	'^rændæd		n. 爷爷, 老太爷, 外公		bnc:12916	s:grandads
postsecondary			高等教育		frq:12916	
hinged			a. 有铰链的		bnc:21475	0:hinge/1:pd/p:hinged/d:hinged
presentable	pri'zentәbl		a. 体面的, 可表现的, 可提出的		bnc:20300	
wildness	'waildnis		n. 野生, 野蛮, 粗暴		bnc:23015	
ivor	'aivə; 'i:və		n. 艾弗（男子名）		bnc:12919	
maturing	mә'tjuәriŋ		[计] 老化, 陈化		bnc:22484	0:mature/1:i/i:maturing
generalist	'dʒenәrәlist		n. 多面手, 通才		bnc:22899	s:generalists
constantine	'kɔnstәntain		n. 君士坦丁		bnc:12921	
adaptor	ә'dæptә(r)		n. 改编者, 插座, 转接器, 接合器, 拾音器\n[计] 适配器, 转接器		bnc:12922	s:adaptors
orwell	'ɔ:wәl		n. 奥威尔（姓氏）		bnc:12923	
southport			n. 绍斯波特		bnc:12925	
drake	dreik		n. 公鸭, 蜉蝣类		bnc:12926	s:drakes
scallions	ˈskæljənz		n. 青葱( scallion的名词复数 ); 冬葱; 大葱; 韭菜		frq:12927	
clank	klæŋk		n. 叮当声\nvi. 发叮当声, 发铿锵声\nvt. 使铿然作响		bnc:23367	i:clanking/p:clanked/s:clanks/d:clanked/3:clanks
approx	ə'prɒks		abbr. 大约（Approximate）		bnc:12932	
coalfield	'kәulfi:ld		n. 煤田		bnc:12935	s:coalfields
rousseau	'ru:sәu		Hanri 卢梭(1844-1910), 法国原始派风格画家, Jean Jacques 卢梭(1712-1778), 法国启蒙思想家, 哲学家, 教育家和文学家, Pierre 卢梭(1812-1867), 法国风景画家, 巴比松画派主要人物之一		bnc:12937	
albion	'ælbiәn		n. 阿尔比恩(指英格兰)		bnc:12940	
southernmost	'sʌð(ә)nmәjst		a. 最南的		bnc:22677	
dm			数学博士, 医学博士\n[计] 数据管理, 数据模型, 诊断监视器, 频分多路技术		bnc:12944	s:dms
heaviness	'hevinis		n. 重, 沉闷, 情绪低落, 忧伤, 迟钝, 笨拙		bnc:21899	
brett	bret		n. 布雷特（男子名）		bnc:12945	
privatised			(privatise 的过去分词) vt. 使私有化		bnc:12947	0:privatise/1:dp/d:privatised/p:privatised
mckenzie			麦肯齐（人名）\n马更些（地名）		bnc:12949	
grimsby	'ɡrimzbi		n. 格里姆斯比（英国城市）；格里姆斯比（足球队名称）；格里姆（男子名）		bnc:12950	
gail	^eil		n. 盖尔（女子名, 等于Gale或Gayle）		bnc:12951	
buxton			n. (Buxton)人名；(英)巴克斯顿		bnc:12952	
allison	'ælisən		n. 艾利森（女子名）		bnc:12953	
connote	kɔ'nәut		vt. 含蓄着, 内涵着, 意味着		bnc:25336	3:connotes/p:connoted/i:connoting/s:connotes/d:connoted
schofield	'skәufi:ld		斯科菲尔德(姓氏)		bnc:12955	
q	kju:		[计] 质量, 询问, 队列, 排队, 商		bnc:12956	i:qing
holloway			霍洛韦（人名）		bnc:12957	s:holloways
attlee	'ætli		艾德礼(Clement Richard, 1883-1967, 英国政治家, 于1945-1951任英国首相)		bnc:12959	
nominated			a. 被任命的；被提名的		bnc:16532	0:nominate/1:dp/p:nominated/d:nominated
damascus	dә'mæskәs		n. 大马士革		bnc:12960	
overkill	'әuvәkil		n. 超量毁伤, 过度杀伤威力\nvt. 过度地杀伤		bnc:22715	
rhodesia	rәu'di:zjә		罗得西亚(津巴布韦的旧称)[非洲]		bnc:12962	
walsall	'wɔ:lsɔ:l		沃尔索耳[英国英格兰中部城市]		bnc:12966	
merton	'mә:tn		默顿[英国英格兰东南部城市]		bnc:12967	
addressee	.ædre'si:		n. 收件人, 收信人\n[经] 台头人, 收信人		bnc:17590	s:addressees
tormentor	tɒ:'mentә		n. 使人苦痛之人, 使苦恼之物, 长肉叉		bnc:21922	s:tormentors
sae	sei		abbr. 美国汽车工程师学会（Society of Automotive Engineers）；回信用信封（Self-Addressed Envelope）		bnc:12975	p:saed/s:saes
atkins	'ætkinz		n. 任何组织的基层人员；英国士兵		bnc:12979	
amish	'ɑ:miʃ		n. 孟诺教派；孟诺教派之教徒		frq:12980	
spence	spens		n. 思朋斯（男子名, 等于Spencer）		bnc:12981	
fc			消防, 火力控制, 足球俱乐部\n[计] 信息流控制, 字形改变, 操作码, 功能码\nDOS外部命令:比较两个文件的内容		bnc:12982	
ascot	'æskәt		n. 领巾状领带；（大写）英国阿斯科特赛马会		bnc:12983	
cambrian	'kæmbriәn		a. 寒武纪的\nn. 寒武纪, 威尔士人, 寒武系		bnc:13437	
buckley			巴克利（姓氏）		bnc:12986	
postcolonial	,pәjstkә'lәjnjәl,-ni-		a. 殖民地时期之后的		frq:12987	
immovable	i'mu:vәbl		a. 固定的, 不动的, 不改变的\n[经] 固定的, 不可移动的		bnc:20522	s:immovables
pulitzer	'pulitsә		n. 普利策（美国新闻业经营者）		bnc:40450	s:pulitzers
maintained			a. 被保持的		bnc:16187	0:maintain/1:dp/p:maintained/d:maintained
philosophic	,filә'sɔfik		a. 哲学家的, 哲学的, 镇静的, 逆来顺受的, 安之若素的, 达观的, 富于哲理性的		bnc:23689	
vanessa	vә'nesә		n. 瓦内萨（女子名）		bnc:12991	
gogh			n. 高赫（姓氏）		bnc:12992	
beveridge	'bevәridʒ		贝弗里奇(姓氏)		bnc:12993	
wyatt	'waiәt		n. 怀亚特（男子名, 等于Wyat）		bnc:12994	
philippe			菲力浦（人名）；百达翡丽手表		bnc:12995	
archie	'ɑ:tʃi		[计] 挡案查访工具		bnc:12997	
hurst	hә:st		n. 小丘, 小树林, 沙洲		bnc:12999	
crete	kri:t		n. （希腊）克里特岛		bnc:13000	
malvern			n. 莫尔文（英国城镇）		bnc:13001	
hebrides	'hebridi:z		赫布里底群岛[英国苏格兰西部]( 被小明奇海峡分为内赫布里底群岛)		bnc:13002	
equalise	'i:kwәlaiz		vt.vi. 使相等, 使均衡, 使平等, 使平均, 使均等, 补偿, 补足		bnc:13004	p:equalised/i:equalising/d:equalised/3:equalises/s:equalises
landfall	'lændfɒ:l		n. 初见陆地, 到达陆地, 着陆		bnc:24770	s:landfalls
quantification	,kwɔntifi'keiʃ(ә)n		[计] 量化, 定量\n[经] 定量比率		bnc:16818	s:quantifications
newmarket	'nju:,mɑ:kit		纽马克特[英国英格兰东南部城镇](著名的赛马中心)		bnc:13009	
sync	siŋk		[计] 同步的		bnc:38515	i:syncing/p:synced/3:syncs/d:synced
trinidad	'trinidæd, ,tri:ni:'ðɑ:ð		n. 特立尼达拉岛		bnc:13013	
peugeot			n. 法国标致（法国汽车公司）		bnc:13014	s:peugeots
platt			普莱特		bnc:13016	
gardiner			加德纳\n加德纳		bnc:13018	
roughness	'rʌfnis		n. 粗糙, 凹凸不平, 粗糙度, 篷乱毛发\n[化] 粗糙度; 不平度		bnc:21648	
unceremoniously	ˌʌnˌserəˈməʊniəsli		adv. 无礼地, 粗鲁地, 唐突地		bnc:20579	
vicky	'viki		n. 维姬（女子名）		bnc:13019	
longman	'lɔŋmәn		朗曼(姓氏)		bnc:13020	
helsinki	'helsiŋki		n. 赫尔辛基		bnc:13021	
borders	'bɔ:dәz		n. 边界；边缘地区（border的复数）		bnc:13025	1:s3/0:border
thinness	'θinis		n. 薄, 细, 瘦\n[医] 薄, 弱		bnc:22799	
industrialisation	ɪndʌstrɪəlaɪzeɪ'ʃən		n. 工业化		bnc:13034	
rioter	'raiәtә		n. 暴民, 暴徒, 纵情享乐者\n[法] 暴徒, 骚乱者, 暴动者		bnc:21675	s:rioters
disloyalty	dis'lɒiәlti		n. 不忠实, 不忠行为, 不义		bnc:19456	
unsurprisingly			adv. 不出所料的；不出奇的；意料中的		bnc:19007	
feebly	'fi:bli		adv. 柔弱地, 无力地, 微弱地		bnc:20818	
cluck	klʌk		n. 咯咯的叫声\nv. 咯咯叫		bnc:24895	p:clucked/i:clucking/3:clucks/d:clucked/s:clucks
xv			n. 罗马数字之十五；十五人组成的球队		bnc:13038	
vainly	'veinli		adv. 枉然地, 无益地, 徒然		bnc:19465	
uncommonly	ʌn'kɔmәnli		adv. 非常, 极其, 罕见地, 难得地, 非凡地		bnc:22144	
mao	maj		[医] 单胺氧化酶, 一元胺氧化酶		bnc:13042	
leyland			n. (Leyland)人名；(英、法)莱兰		bnc:13043	
bingham			宾汉（姓氏）		bnc:13044	
cretaceous	kri'teiʃәs		a. 白垩系的, 白垩纪的\nn. 白垩纪, 白垩系		bnc:18039	
telltale	'telteil		n. 搬弄是非者, 迹象, 指示器\na. 搬弄是非的, 泄露秘密的, 报警的		bnc:36552	s:telltales
upholster	ʌp'hәulstә		vt. 为(沙发等)装上垫, 装饰, 装璜		bnc:22394	p:upholstered/d:upholstered/i:upholstering/s:upholsters/3:upholsters
floyd	flɒid		n. 弗洛伊德		bnc:13048	
quebec	kwi'bek		n. 魁北克（加拿大港市省名）		bnc:13050	
horton			n. 荷顿奇遇记（美国喜剧动画电影名）		bnc:13052	
mortally	'mɔ:t(ә)li		adv. 致命地, (非正式)极, 非常		bnc:21406	
planted			vbl. 种植		bnc:23458	0:plant/1:dp/d:planted/p:planted
decapitate	di'kæpiteit		vt. 斩首, 杀头, 开除\n[法] 斩首, 杀头, 解雇		bnc:23422	d:decapitated/p:decapitated/i:decapitating/3:decapitates
casey	'keisi		n. 凯西（男子名）		bnc:13056	
workbench	'wә:kbentʃ		n. 工作台\n[化] 成型台		bnc:24001	s:workbenches
madge	mædʒ		n. 马奇（女子名）		bnc:13059	
regretfully	rɪˈgretfəli		adv. 懊悔地, 抱歉地		bnc:19370	
wilton	'wiltәn		n. 威尔顿机织绒头地毯		bnc:13062	
londonderry	,lʌndәn'deri		伦敦德里(英国港市)		bnc:13063	
contravention	.kɒntrә'venʃәn		n. 违反, 违背, 矛盾\n[法] 违反, 触犯, 抵触		bnc:13065	s:contraventions
lizzie	'lizi		n. 莉齐（女子名）		bnc:13066	
verifiable	'verifaiәbl		a. 可核实的, 可证实的\n[法] 可检验的, 可作证的, 可证实的		bnc:23830	
abominable	ә'bɒminәbl		a. 讨厌的, 令人憎恶的		bnc:20502	
frankenstein	'fræŋkәnstain		n. 自己所创造而无法控制的事物, 人形的怪物, 作法自毙者		bnc:13070	
miniseries	ˈmɪnisɪəri:z		n. 电视连续短剧		frq:13071	0:minisery/1:s
rarefied	'rєәrifaid		a. 变成稀薄的, 纯化的, 精炼过的, 崇高的		bnc:21373	p:rarefied/0:rarefied/1:p
optimistically			adv. 乐观地；乐天地		bnc:20915	
blameless	'bleimlis		a. 无可责难的, 无过失的, 清白的		bnc:19801	
healey			n. (Healey)人名；(英)希利		bnc:13075	
bolivia	bә'liviә		n. 玻利维亚		bnc:13076	
immunization	.imju:nai'zeiʃәn		n. 免疫\n[医] 免疫法		bnc:36698	s:immunizations
irwin	'ә:win		n. 欧文（男子名, 姓氏）		bnc:13078	
vladimir	vlɑ'dimɪr		n. 弗拉基米尔（古罗斯弗拉基米尔-苏兹达里公国的古都）		bnc:13079	
prehistory	.pri:'histәri		n. 史前学, 史前史, 历史背景\n[法] 史前的, 史前考古学, 史前背景		bnc:22778	
keating			n. 基廷（姓氏, 男子名）		bnc:13081	
pickering	'pikәriŋ		皮克林（姓氏）		bnc:13083	0:picker/1:i
abbott	'æbət		n. 阿尔伯特（人名）；雅培（公司名）		bnc:13084	
disoriented	dis'ɔ:rientid		a. 无判断力的；分不清方向或目标的		bnc:32680	d:disoriented/0:disoriented/1:d
sammy	'sæmi		n. [俚]美国兵；[俚]傻瓜；萨米（女子名）；塞米（男子名）		bnc:13085	
schmidt			n. 施密特（姓氏）		bnc:13086	
masonic	mә'sɒnik		a. 共济会会员的		bnc:22567	s:masonics
elsie			n. 埃尔希（女子名）		bnc:13089	
stroud	strajd		n. 粗呢衣服,粗呢毯子		bnc:13090	
monoclonal	,mɔnә'klәjnәl		a. [生]单克隆的		bnc:18114	s:monoclonals
ursula	'ә:sjulә		n. 厄休拉（女子名）		bnc:13092	
whitehouse			n. 怀特豪斯（人名）\n怀特豪斯（地名）		bnc:13093	
penelope	pi'nelәpi, pә-		n. 佩内洛普（女子名）；[希神]Odysseus的忠实妻子		bnc:13094	
pathetically	pә'θetikli		adv. 悲哀地, 哀伤地, 感伤地		bnc:20707	
premiership	'premjәʃip;pri'miә-,'pri:m-		n. 总理职位, 首相职权, 首相职位, 总理职权\n[法] 总理职位		bnc:13098	s:premierships
hiking	'haikiŋ		n. 徒步旅行		bnc:43015	0:hike/1:i/i:hiking
ochre	'әukә		n. 赭石, 赭色\nvt. 涂赭色于		bnc:23031	s:ochres
skye	skai		n. 匐犬（一种猎狐犬）；斯凯岛（苏格兰西部的岛）		bnc:13100	
batten	'bætn		n. 板条, 木板\n[机] 夹板, 撑条		bnc:17353	s:battens/d:battened/p:battened/i:battening/3:battens
disabling			[计] 禁止的		bnc:23046	0:disable/1:i/i:disabling
twickenham			n. 特威克纳姆 (英国国会选区)		bnc:13107	
electrification	i.lektrifi'keiʃәn		n. 起电, 带电, 电气化\n[化] 起电		bnc:17044	
roberto			n. 罗伯托（人名）		bnc:13108	
hooper	'hu:pә		n. 桶匠		bnc:13109	s:hoopers
weakest	wi:kɪst		a. 弱的( weak的最高级 ); 微弱的; 无说服力的; 淡的		frq:13109	0:weak/1:t
curled			a. 鬈发的；卷曲的		bnc:21908	0:curl/1:pd/d:curled/p:curled
nationalisation	,næʃәnәlai'zeiʃәn; -li'z-		n. 国有化, 国营		bnc:13111	s:nationalisations
standout	'stændaut		n. 杰出的人\na. 杰出的, 出色的		frq:13111	s:standouts
possessor	pә'zesә		n. 持有人, 所有人\n[法] 拥有的, 所有者, 持有人		bnc:18789	s:possessors
checkbook	'tʃekbuk		n. 支票簿		frq:13113	
kyle	kail		n. （苏）狭海峡, 海峡		bnc:13115	
galileo	.gæli'leiәu		n. 伽利略		bnc:13118	
malawi	mә'lɑ:wi		n. 马拉维		bnc:13121	
nairobi	nai'rәubi		n. 内罗比		bnc:13122	
daly	'deili		abbr. Disability Adjusted of Life Years, 伤残调整生命年		bnc:13123	
belgrade	.bel'greid		n. 贝尔格莱德		bnc:13124	
sadler			n. (Sadler)人名；(德)扎德勒；(英)萨德勒		bnc:13126	
rica			n. 黎加（人名）		bnc:13129	
nonpartisan			a. 超党派的, 不支持任何党派的, 不受任何党派影响的, 不受任何党派控制的		frq:13130	
insignificance	.insig'nifikәns		n. 无关紧要, 低微, 无意义, 无价值		bnc:18436	
sylvester	sil'vestә(r)		n. 西尔威斯特(亦作Silvester)(m.)		bnc:13136	
portly	'pɒ:tli		a. 肥胖的, 魁伟的, 庄重的		bnc:23027	
randolph	'rændɔlf		n. 伦道夫（男子名）		bnc:13138	
pringle			n. 普林格尔（姓氏）		bnc:13139	
manuel	'mænjuel		n. 曼纽尔（男子名）；曼努埃尔二世（拜占庭皇帝约翰五世的次子）		bnc:13140	
lilley			n. (Lilley)人名；(英)利利		bnc:13141	
hirst	hә:st		一小块贫脊无收的土地		bnc:13142	
nolan	'nәulәn		n. 诺兰（男子名）		bnc:13144	
coopers	'kuːpə		n. 桶匠, 制桶工人, 修桶工\nvt. 制造(桶)；修理(桶)\nvi. 干桶匠的活, 箍桶；修桶		bnc:13145	1:s3/0:cooper
caseload	'keislәjd		[法] 工作量, 承办案件数		bnc:28560	s:caseloads
gwen	^wen		n. 格温（女子名, Gwendolyn或Guenevere 的昵称）		bnc:13150	
earthwork	'\\\\:θw\\\\:k		n. 土木工事, 土方工程		bnc:17396	s:earthworks
herefordshire	'herәfәdʃiә		n. 赫里福郡		bnc:13151	
georgina	dʒɔ:'dʒi:nә		n. 乔治娜(Georgia的昵称)(f.)		bnc:13152	
highlander	'hailәndә		n. 高地人, 苏格兰高地人		bnc:13153	s:highlanders
dss			[计] 数据转换系统, 诊断仿真系统, 动态支撑系统, 动态系统综合程序\n[化] 4,4-二甲基-4-硅代戊磺酸钠		bnc:13156	
prescott	'preskәt		n. 普莱斯考特（男子名, 姓氏）		bnc:13157	
muhammad			n. 穆罕默德		bnc:13159	
rushdie			拉什迪		bnc:13161	
grampian	'^ræmpiәn		格兰扁区[英国苏格兰行政区名]		bnc:13162	s:grampians
micky	'miki		n. 精神；骄气		bnc:13165	
laing			n. 莱恩（姓氏）		bnc:13166	
giovanni	dʒo'vanni		n. 乔瓦尼（人名）		bnc:13167	
gleeful	'gli:ful		a. 愉快的		bnc:22687	
lorna	'lɔ:nә		n. 洛纳（女子名）		bnc:13169	
golding			戈尔丁（人名）		bnc:13170	0:gold/1:i
prosthetic	prɔs'θetik		a. 修复术的, 弥补性的, 非朊基的\n[医] 修复的, 假体的		bnc:39555	s:prosthetics
satchel	'sætʃәl		n. 书包, 小背包		bnc:26309	s:satchels
linguistically	liŋ'gwistikəli		adv. 语言学方面		bnc:21471	
latvia	'lætviә		n. 拉脱维亚		bnc:13173	
shrew	ʃru:		n. 泼妇\n[法] 捍妇, 泼妇		bnc:20881	s:shrews
mona	'mәjnә,'mɔ:nɑ:		n. [动]白腹长尾猴；莫娜（女子名）		bnc:13175	
personalized			a. 个人化的；个性化的		bnc:32835	p:personalized/0:personalized/1:pd/d:personalized
nellie	'neli		n. 内莉（女子名, 等于Nelly或Nell）		bnc:13176	
aylesbury	'eilzbәri		爱斯勃雷鸭		bnc:13177	
improbably	im'prɒbәbli		adv. 未必会地, 不象真实地		bnc:21410	
jarvis	'dʒɑ:vis		n. 贾维斯(m.)		bnc:13180	
marianne	,meәri'æn, mɑ:'rjɑ:n		n. 玛丽安（法兰西共和国或其政府的绰号, 因以女性为其化身, 故名）		bnc:13181	
gurney	ˈgɜ:ni		n. （医院中推送病人用的）轮床； 邮件车		bnc:27852	
dipping	'dipiŋ		[计] 浸渍\n[化] 浸渍; 浸泡		bnc:23006	0:dip/1:i/i:dipping
liquidator	'likwideitә		n. 清算人\n[经] 清算人		bnc:13186	s:liquidators
pesto	'pestәj		n. <美>[食](浇在面条或通心粉等上的)香蒜沙司,香蒜酱		bnc:41048	
hewitt			n. 翰威特（公司名）；休伊特（姓氏）		bnc:13187	
mclean			n. 麦克林（姓氏）；麦克莱恩市（位于美国弗吉尼亚州）\nn. (McLean)人名；(英)麦克莱恩		bnc:13193	
horne			霍恩（人名）		bnc:13195	
fiji	fi:'dʒi:, 'fi:dʒi:		n. 斐济(西太平洋), 斐济语, 斐济人		bnc:13196	
multidimensional	.mʌltidi'menʃәnl		a. 多面的, 多维的		bnc:35156	
rembrandt	'rembrænt		伦布兰特(van Rijn [Ryn], 1609-1669, 荷兰画家)		bnc:13200	
bucharest	'bju:kә'rest		n. 布加勒斯特(罗马尼亚首都)		bnc:13201	
grotesquely	ɡrəʊ'tesklɪ		adv. 奇异地, 荒诞地		bnc:20106	
robins	'rәubinz, 'rɔbinz		n. 罗宾斯（姓氏）		bnc:13203	0:robin/1:s
megawatt	'megәwɒt		n. 兆瓦特\n[电] 百万瓦		bnc:27642	s:megawatts/3:megawatts
zoe	'zәui		n. 生命		bnc:13205	
garrett	'^ærәt		n. 加勒特（男子名）		bnc:13206	
unaccountable	.ʌnә'kauntәbl		a. 无法解释的, 无责任的\n[法] 难以申辩的, 不可解释的, 无关系的		bnc:20943	
berger	'bә:dʒә		伯杰(姓氏)		bnc:13213	
haynes	heinz		n. 海恩斯（姓氏）		bnc:13214	
stefan			n. 斯蒂芬（男子名）		bnc:13215	
clink	kliŋk		n. 叮当声\nv. (使)发叮当声		bnc:25577	p:clinked/i:clinking/d:clinked/3:clinks
johnstone			n. (Johnstone)人名；(英、葡)约翰斯通		bnc:13216	
napier	'neipiә		纳皮尔[新西兰北岛东岸港市] , grass [植]紫狼尾草,象草		bnc:13219	
abdul			n. 阿卜杜勒（人名）		bnc:13220	
jessie	'dʒesi		n. 杰西（女子名）		bnc:13221	
stoned	stәund		a. 有核的, 除去核的, 醉酒的		bnc:23275	0:stone/1:dp/p:stoned/d:stoned
theo			abbr. 理论上的（theory）		bnc:13223	s:theos
imitator	'imi,teitә		n. 模仿者, 临摹者, 仿造者, 伪造者\n[计] 模拟, 模拟程序, 模拟器		bnc:23602	s:imitators
samantha	sə'mænθə		n. 萨曼莎（女子名）		bnc:13224	
authentically	ɒ:'θentikli		adv. 可靠地, 真正地		bnc:23907	
psychometric	,psaikәj'metrik		a. 心理测量的,心理测量学的		bnc:27869	s:psychometrics
klaus	klaus		n. 克劳斯（男子名）		bnc:13227	
terra	'terә		[医] 土, 土地		bnc:26255	
illegality	.ili:'gæliti		n. 非法行为, 犯规\n[法] 违法, 不合法, 非法		bnc:20077	s:illegalities
convocation	.kɒnvәu'keiʃәn		n. 召集, 集会, 教士会议\n[法] 召集, 集会		bnc:17888	s:convocations
hodge	hɔdʒ		n. 霍奇（男子名, 等于Roger）		bnc:13233	
eisenhower	'aizәn.hauә		n. 艾森豪威尔		bnc:13234	
luis			n. 路易斯（人名）		bnc:13235	
degenerative	di'dʒenәrәtiv		a. 退步的, 退化的, 变质的\n[医] 变性的, 退化的, 变质的		bnc:24715	
gates			n. 大门；关口（gate的复数形式）		bnc:13237	1:s3/0:gate
